,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ECG200,0.88,0.88,0.91,0.91,0.86,0.85,0.84,0.88,0.87,0.83,0.82,0.95,0.84,0.78,0.81,0.9,0.89,0.9,0.92,0.87,0.77,0.88,0.89,0.82,0.95,0.88,0.75,0.89,0.93,0.89,3705.455609798432,2967.3420617580414,4569.292953252792,2968.195651292801,2987.46742272377,3869.221186876297,2993.3176209926605,3844.853855848312,3862.544385671616,3792.262040376663,3812.68026304245,2953.7675626277924,3549.8411257267,5056.538630962372,5151.231286048889,4527.510961294174,4549.080632448196,4528.485495090485,4521.982608795166,4546.7067694664,3998.7521619796753,3828.2288188934326,3723.271079301834,3761.0859713554382,3666.6381978988647,3672.07559466362,3686.0219168663034,2999.525651454925,2551.087390899658,2483.5097646713257
ECG5000,0.9397777777777778,0.9406666666666668,0.932,0.9404444444444444,0.9391111111111112,0.9373333333333334,0.9386666666666666,0.9297777777777778,0.9417777777777778,0.9324444444444444,0.9442222222222222,0.9322222222222222,0.9375555555555556,0.9315555555555556,0.936,0.9404444444444444,0.9377777777777778,0.94,0.9342222222222222,0.9413333333333334,0.9384444444444444,0.9255555555555556,0.9362222222222222,0.9408888888888888,0.9375555555555556,0.9404444444444444,0.9404444444444444,0.9364444444444444,0.9475555555555556,0.9335555555555556,7534.20218038559,8415.897960186005,6610.930294275284,8727.227881669998,6804.946388244629,6604.228502035141,7789.313011646271,8398.195449590683,7503.606828927994,6593.438673257828,8596.336567640305,9343.366846084597,8345.489688396454,6466.982227563858,7520.420778989792,8649.963889360428,8513.205377101898,8635.775683879852,8606.888516187668,8437.92242717743,7527.185541629791,7641.277907133102,7815.549461841583,7490.465125799179,6998.4027597904205,6853.384196996689,6933.094033479691,6689.944461345673,6593.765516996384,6035.76073217392
ECGFiveDays,0.8362369337979094,0.9093023255813952,0.963953488372093,0.933720930232558,0.9848837209302326,0.8441860465116279,0.9174418604651164,0.8569767441860465,0.9104651162790698,0.877906976744186,0.9569767441860464,0.9302325581395348,0.7406976744186047,0.9232558139534884,0.9127906976744186,0.9151162790697674,0.9395348837209302,0.9313953488372092,0.9372093023255814,0.8976744186046511,0.9255813953488372,0.8755813953488372,0.8209302325581396,0.9406976744186046,0.9104651162790698,0.9325581395348838,0.9348837209302324,0.9127906976744186,0.9372093023255814,0.95,3448.4936578273773,2053.140835046768,1603.9809169769287,3013.6798713207245,1660.7357425689695,3764.7282269001007,1714.0821957588196,3869.60300898552,2743.018480539322,1667.3685631752014,2568.2891521453857,2411.5701973438263,2953.235815525055,1929.007276296616,1595.7358665466309,1935.710067987442,2187.37655544281,2066.6693575382237,1956.0633218288424,2127.238353490829,1835.2511744499209,1721.7365312576294,1311.5169684886932,1249.58762383461,1100.9338076114657,892.6935267448425,830.777174949646,864.0452508926392,906.03715133667,1054.7489337921145
ElectricDevices,0.6808455453248606,0.7692607003891051,0.769390402075227,0.749935149156939,0.7658884565499352,0.7730220492866408,0.7505836575875486,0.7713359273670558,0.7649805447470817,0.7700389105058366,0.7553826199740596,0.77094682230869,0.7761348897535668,0.77431906614786,0.7434500648508431,0.771076523994812,0.7632944228274967,0.7674448767833982,0.7635538261997405,0.771076523994812,0.7745784695201038,0.7706874189364462,0.7630350194552529,0.7722438391699092,0.7721141374837873,0.7674448767833982,0.7701686121919585,0.7704280155642024,0.7665369649805448,0.7728923476005188,82440.4811527729,69115.09213423729,55078.71256375313,80887.80365490913,70578.00459766388,70328.8109304905,57963.55014681816,55432.240288972855,53623.784282684326,59059.95412683487,53958.97277665138,70112.94130730629,54737.57293796539,73118.90687346458,54655.87705755234,76115.00322294235,75080.86942768097,74063.60455465317,74383.45239210129,73818.89973330498,73809.95101833344,71502.35603070259,70658.44914364815,60520.96656560898,59705.30715084076,59323.12216329575,59329.24523115158,56917.82408833504,49940.28934359551,48569.07427287102
FaceAll,0.8751479289940829,0.8892835997631735,0.9194789816459444,0.8833629366489046,0.92599171107164,0.9271758436944938,0.9034931912374186,0.9230313795145056,0.8845470692717584,0.8904677323860273,0.9105979869745412,0.905861456483126,0.920663114268798,0.9200710479573712,0.9188869153345176,0.91651865008881,0.9040852575488456,0.8821788040260509,0.9123741859088218,0.8839550029603316,0.9325044404973356,0.8928359976317347,0.9005328596802842,0.8892835997631735,0.9129662522202486,0.8863232682060391,0.920663114268798,0.9064535227945528,0.9088217880402604,0.9123741859088218,4229.637600660324,8102.941834211349,5811.952892541885,7914.247191429138,6921.551550388336,5786.758956193924,6828.216245889664,8037.025398731232,6764.131935834885,7188.935513019562,5682.139057159424,7661.345296382904,5796.111479997635,8813.190725564957,6435.214440345764,8688.233563661575,7703.933903455734,7628.544004678726,7513.694001197815,7408.727265357971,6934.53333735466,6598.688160419464,6737.3127784729,6630.070132732391,6267.116935968399,5841.292845964432,5569.804849624634,5569.924793243408,5516.786242246628,4897.639728546143
FaceFour,0.9090909090909092,0.9090909090909092,0.9545454545454546,0.8181818181818182,0.8977272727272727,0.8636363636363636,0.9431818181818182,0.9204545454545454,0.8295454545454546,0.9204545454545454,0.9545454545454546,0.9204545454545454,0.8863636363636364,0.9431818181818182,0.8409090909090909,0.8977272727272727,0.9772727272727272,0.8977272727272727,0.9090909090909092,0.9431818181818182,0.9431818181818182,0.8977272727272727,0.9318181818181818,0.8522727272727273,0.8863636363636364,0.9659090909090908,0.9090909090909092,0.8636363636363636,0.9318181818181818,0.9204545454545454,4598.52995300293,2568.9818201065063,2728.826275587082,2000.578004360199,3394.866336107254,1990.2499504089355,2032.595670223236,3730.393666267395,2009.1608953475952,3527.7477054595947,1999.1806733608248,2069.256117105484,2149.084890604019,2464.559822320938,3135.96131682396,2742.687639474869,2824.09565615654,2744.5297577381134,2692.7315616607666,2747.647264480591,2629.886656522751,2588.9042806625366,2433.8485310077667,2338.9149899482727,2161.854777097702,1734.7303097248075,1516.9226088523865,1380.6448662281036,1243.7004463672638,1143.963213443756
FacesUCR,0.8214634146341463,0.8132618235007314,0.8161872257435397,0.8313018039980498,0.8161872257435397,0.8430034129692833,0.8288639687957094,0.8356899073622623,0.7245246221355436,0.8054607508532423,0.8464163822525598,0.7606045831301804,0.8074110190151146,0.8347147732813262,0.8191126279863481,0.6674792784007801,0.8293515358361775,0.8434909800097513,0.818137493905412,0.8547050219405168,0.8322769380789858,0.8381277425646027,0.8361774744027304,0.8215504631886884,0.8532423208191127,0.8166747927840078,0.8361774744027304,0.8352023403217943,0.7966845441248172,0.841053144807411,5491.280452251434,6120.168300390244,4564.957020044327,5456.401144742966,4142.052538394928,3516.001324415207,3415.262569665909,3924.937507152557,4623.694901704788,4258.871600627899,3259.012391328812,4099.995680093765,4769.816928863525,4798.136369228363,3496.648597717285,5037.08494758606,4993.8506507873535,4791.60949587822,4963.393235683441,4447.365339756012,4333.984632968903,4337.222083568573,4272.38912987709,3851.599627971649,3886.453937768936,3769.466957807541,3733.161342144013,3030.088015317917,3094.591132879257,2466.0910964012146
FiftyWords,0.6901098901098901,0.6544276457883369,0.6954643628509719,0.7105831533477321,0.652267818574514,0.7213822894168467,0.673866090712743,0.6781857451403888,0.6911447084233261,0.712742980561555,0.6652267818574514,0.6889848812095032,0.6997840172786177,0.6177105831533477,0.6328293736501079,0.7041036717062635,0.7300215982721382,0.6889848812095032,0.7321814254859611,0.7105831533477321,0.6760259179265659,0.6889848812095032,0.6889848812095032,0.6544276457883369,0.6781857451403888,0.7235421166306696,0.6760259179265659,0.7192224622030238,0.7062634989200864,0.7062634989200864,10591.859993696213,13087.285035848618,13712.3547103405,11323.861461162567,10641.221352100372,10668.083490610124,14058.148124456406,15064.178383350372,13604.00759792328,13831.341739177704,14603.943768501282,10608.536007404327,12567.50593829155,12168.23013472557,12373.50283885002,14566.108333826063,14602.771777629852,14571.34882426262,14626.07561802864,13845.5693693161,13184.343004226685,12844.710639953611,12775.923580646517,12212.562349557877,11648.538437128069,11659.121371269226,11440.65698337555,11259.13190817833,10797.369027376177,10399.841411828997
Fish,0.8114285714285714,0.8228571428571428,0.7942857142857143,0.8057142857142857,0.7828571428571428,0.7771428571428571,0.8457142857142858,0.84,0.7714285714285715,0.8571428571428571,0.8,0.8342857142857143,0.8,0.8342857142857143,0.8857142857142857,0.7714285714285715,0.7942857142857143,0.8171428571428572,0.7942857142857143,0.7828571428571428,0.8285714285714286,0.7828571428571428,0.76,0.8285714285714286,0.7657142857142857,0.8171428571428572,0.7714285714285715,0.8342857142857143,0.8228571428571428,0.8228571428571428,3996.796093225479,3496.26477599144,2658.132124185562,3150.70024394989,2411.5591967105865,2703.957185268402,2207.4419407844543,3111.538009166717,2205.6198110580444,2192.363162279129,2645.205317735672,2426.468062400818,3030.1110043525696,2374.2590634822845,2199.649677276612,3302.5516300201416,3303.420214414597,3279.7135660648346,3284.04749083519,3127.9082593917847,3086.833929300308,3081.5724477767944,2865.758791923523,2851.1247997283936,2809.448757410049,2488.567414045334,2410.2789034843445,2373.603464603424,2042.2001688480375,1760.464087486267
FordA,0.7924242424242425,0.7628787878787879,0.8265151515151515,0.8257575757575758,0.8128787878787879,0.8303030303030303,0.8037878787878788,0.775,0.8204545454545454,0.8553030303030303,0.728030303030303,0.8159090909090909,0.7477272727272727,0.796969696969697,0.7863636363636364,0.7454545454545455,0.7757575757575758,0.7886363636363637,0.7992424242424242,0.7484848484848485,0.7734848484848484,0.8151515151515152,0.7272727272727273,0.8265151515151515,0.8196969696969697,0.85,0.8128787878787879,0.803030303030303,0.7704545454545455,0.753030303030303,17122.19988012314,13018.551937580109,12846.725227832794,13183.794820308683,13789.527747869492,17265.66017818451,13719.53927230835,18095.991564512253,17249.231051445007,12938.865108728409,13317.06300330162,15079.350118875504,13382.882488489153,16903.394659996033,20307.89238715172,17818.515447854996,17901.92250728607,17991.741496562958,17140.40316748619,17333.73059129715,17207.30313205719,17215.89701652527,17100.963054418564,15852.066098928452,13853.676045894625,13823.558468103409,13759.753022193909,13685.350650072098,12923.68837761879,11123.793281793594
FordB,0.5456790123456791,0.7135802469135802,0.7518518518518519,0.7111111111111111,0.7604938271604939,0.6604938271604939,0.6753086419753086,0.6111111111111112,0.662962962962963,0.6493827160493827,0.6259259259259259,0.6407407407407407,0.5950617283950618,0.6407407407407407,0.717283950617284,0.7654320987654321,0.6864197530864198,0.6987654320987654,0.6296296296296297,0.6506172839506172,0.7320987654320987,0.6444444444444445,0.671604938271605,0.7086419753086419,0.6975308641975309,0.6666666666666666,0.6333333333333333,0.7209876543209877,0.6839506172839506,0.7049382716049383,12433.535086154938,15431.22661447525,15958.157291173937,18199.398057460785,12453.79538488388,15254.902054548264,15176.244715929031,12347.774158716202,18383.584857940677,14433.391442775726,12579.936983823776,12653.317845106125,12851.066150188446,15163.462840557098,18212.91858315468,17392.213585853577,17250.3954975605,17137.408601284027,17031.10950446129,16973.41613125801,16828.797382831573,15455.996760845184,14697.567940950394,14445.512639760973,14656.607554912567,14439.176673173904,13892.24657535553,11852.582287788391,11713.97066307068,11649.137718439102
GunPoint,0.9333333333333332,0.8133333333333334,0.9,0.9533333333333334,0.9533333333333334,0.92,0.96,0.88,0.9533333333333334,0.9,0.9666666666666668,0.9066666666666666,0.8866666666666667,0.9666666666666668,0.9333333333333332,0.9466666666666668,0.82,0.8933333333333333,0.9266666666666666,0.9333333333333332,0.9266666666666666,0.8866666666666667,0.9733333333333334,0.94,0.9333333333333332,0.92,0.9666666666666668,0.94,0.9133333333333332,0.92,2283.045736789704,3663.682609081268,2909.4547719955444,2044.0501790046687,1885.5190947055817,3390.869245529175,1879.0002164840696,2543.365076780319,1872.5652978420255,2584.386435508728,1873.719749212265,2839.396327018738,2179.7092242240906,2505.0174474716187,1884.049803495407,2839.9880468845367,2859.068909883499,2848.443997859955,2793.6132538318634,2817.8226606845856,2682.440489768982,2534.9801018238068,2425.1147124767303,2234.6459221839905,2194.9639217853546,2154.0375204086304,1903.17564868927,1847.717209815979,1473.9771826267242,1330.8577902317047
Ham,0.7619047619047619,0.8952380952380953,0.8095238095238095,0.8285714285714286,0.8095238095238095,0.8380952380952381,0.819047619047619,0.8,0.8095238095238095,0.8666666666666667,0.7904761904761904,0.8666666666666667,0.8380952380952381,0.7904761904761904,0.8571428571428571,0.8761904761904762,0.8476190476190476,0.780952380952381,0.7142857142857143,0.7619047619047619,0.7714285714285715,0.8095238095238095,0.8761904761904762,0.8571428571428571,0.8761904761904762,0.8380952380952381,0.8761904761904762,0.8666666666666667,0.8857142857142857,0.8380952380952381,2341.339828491211,2058.798124074936,2785.3512094020844,3228.164164543152,2047.6434679031368,2073.4071295261383,2066.7982943058014,2955.4727435112,3017.070249557495,2830.5225772857666,2211.012235879898,2145.805459022522,2090.426980018616,2934.604737997055,2844.07009100914,3129.954194545746,3104.101574420929,3096.818061351776,3091.1547729969025,3076.807644367218,3012.723331212997,2959.700721502304,2826.779371738434,2397.8197832107544,2345.2369627952576,2331.0927350521088,2239.9443831443787,2233.267581224441,2162.004705667496,1970.8732414245603
HandOutlines,0.9081081081081082,0.9081081081081082,0.8837837837837837,0.8756756756756757,0.8918918918918919,0.8891891891891892,0.8810810810810811,0.8837837837837837,0.8702702702702703,0.9108108108108108,0.9054054054054054,0.8567567567567568,0.8729729729729729,0.9108108108108108,0.9027027027027028,0.8864864864864865,0.9081081081081082,0.8675675675675676,0.8864864864864865,0.9027027027027028,0.8729729729729729,0.8837837837837837,0.8702702702702703,0.8972972972972973,0.918918918918919,0.8810810810810811,0.8810810810810811,0.9,0.8945945945945946,0.8864864864864865,11942.253675460815,10800.04850077629,13200.007647275925,12007.632442951202,10834.538006544111,13052.64106965065,12074.323566436768,11098.345956802368,13571.71802186966,13383.447990179062,13352.536763429642,11798.911182641985,14414.139461040497,11116.560254096985,12557.699587345123,13529.24187874794,12855.14500427246,13067.06873369217,13211.051929473875,12518.211012363434,12582.888105392456,12541.994646787643,12283.32425570488,11793.685235977173,11371.813832759855,11338.925549268724,11101.547981977465,11148.462563753128,11008.522436141968,10372.837217330933
Haptics,0.4188311688311688,0.4207119741100323,0.4498381877022653,0.4627831715210356,0.3915857605177993,0.4077669902912621,0.4627831715210356,0.4110032362459547,0.4401294498381877,0.4563106796116505,0.4368932038834951,0.4498381877022653,0.2977346278317152,0.343042071197411,0.4368932038834951,0.4563106796116505,0.43042071197411,0.4757281553398058,0.4498381877022653,0.4466019417475728,0.4789644012944983,0.4789644012944983,0.4142394822006472,0.4498381877022653,0.4336569579288026,0.401294498381877,0.4077669902912621,0.4466019417475728,0.4271844660194174,0.4142394822006472,4154.20085310936,2531.7711520195007,2380.029669523239,2445.3184719085693,2523.0992958545685,3086.051289796829,3833.747991323471,2390.930454969406,2963.591807365417,3214.7178037166595,2368.19432592392,2379.161083459854,3340.198842287064,3233.183979988098,3509.3949902057648,3503.520797252655,3462.792260408401,3437.4573674201965,3475.283291578293,3430.806545972824,3303.054592370987,3317.319776058197,2892.602733373642,2797.888993024826,2667.787163496017,2612.700487852097,2525.1823093891144,2376.1425302028656,2091.188711166382,1920.9910399913788
Herring,0.5625,0.546875,0.609375,0.640625,0.65625,0.53125,0.578125,0.578125,0.609375,0.625,0.59375,0.5,0.546875,0.625,0.5625,0.59375,0.53125,0.546875,0.625,0.578125,0.578125,0.625,0.5625,0.609375,0.5625,0.609375,0.5625,0.578125,0.421875,0.609375,2109.5249354839325,2767.438539981842,1933.5190370082853,2179.0387024879456,1990.3398814201355,1953.3755466938017,2000.147197008133,1950.3190083503723,1931.217139005661,2025.5670528411863,2601.217969179153,1994.970674753189,1926.0206227302551,2640.491205215454,1930.453505039215,2716.663807868957,2721.145665884018,2718.3629956245422,2705.044359922409,2705.3841977119446,2698.557459592819,2662.0039269924164,2657.5590517520905,2647.893670320511,2615.941938638687,2542.565002679825,2476.496574163437,2055.9345490932465,2017.393962144852,1911.848414421081
InlineSkate,0.2945454545454545,0.3078324225865209,0.3296903460837887,0.3278688524590163,0.3224043715846995,0.3096539162112932,0.3697632058287796,0.3460837887067395,0.2987249544626594,0.296903460837887,0.3278688524590163,0.3406193078324226,0.3242258652094718,0.3296903460837887,0.2914389799635701,0.3479052823315118,0.3369763205828779,0.2987249544626594,0.2859744990892532,0.2750455373406193,0.326047358834244,0.3005464480874317,0.3114754098360656,0.296903460837887,0.3151183970856102,0.3169398907103825,0.331511839708561,0.3296903460837887,0.326047358834244,0.3132969034608379,3184.1164288520813,3187.327885389328,2634.3461422920227,3532.6908559799194,3602.41553235054,2957.920518398285,3142.537291765213,2627.523401260376,3708.7947046756735,3224.761005401612,3732.607325077057,2632.0832245349884,4081.073807239533,2616.43670129776,3825.404981136322,3891.743281841278,3831.1022579669952,3803.397497177124,3781.885777711868,3495.963408946991,3360.211280107498,3351.713340997696,3319.7646083831787,3279.198993206024,2972.2056937217712,2863.8704624176025,2793.453113079071,2764.51594042778,2645.960593700409,2479.7870078086853
InsectWingbeatSound,0.6611111111111111,0.6409090909090909,0.6368686868686869,0.6338383838383839,0.652020202020202,0.6181818181818182,0.6378787878787879,0.652020202020202,0.6616161616161617,0.657070707070707,0.6505050505050505,0.6530303030303031,0.651010101010101,0.6328282828282829,0.6393939393939394,0.6308080808080808,0.657070707070707,0.6424242424242425,0.6505050505050505,0.6449494949494949,0.6429292929292929,0.6414141414141414,0.6434343434343435,0.6151515151515151,0.6227272727272727,0.6601010101010101,0.6419191919191919,0.6414141414141414,0.6383838383838384,0.6373737373737374,2821.1088976860046,3110.811453819275,4872.423645734787,3225.9904115200043,4035.373640775681,2557.2059993743896,3670.451025485992,2551.7795939445496,4262.387161254883,2542.272140264511,3144.374420404434,4049.8947057724,3360.377200603485,3859.155852794647,2571.273283481598,3870.4064767360687,3740.466569662094,3721.045850753784,3728.030512332916,3619.133550167084,3296.1598875522614,3190.020606994629,3158.000908136368,2977.896973133087,2786.874256372452,2580.5918307304382,2420.6802463531494,2354.3129608631134,2214.279878854752,1637.1526703834534
ItalyPowerDemand,0.9251700680272108,0.95821185617104,0.923226433430515,0.9620991253644317,0.9523809523809524,0.9455782312925172,0.9737609329446064,0.9630709426627794,0.9504373177842566,0.9659863945578232,0.9514091350826044,0.9698736637512148,0.9640427599611272,0.9436345966958212,0.9494655004859086,0.9533527696793004,0.966958211856171,0.9484936831875608,0.9543245869776482,0.9514091350826044,0.9543245869776482,0.93488824101069,0.9387755102040816,0.9523809523809524,0.9523809523809524,0.9659863945578232,0.9484936831875608,0.9601554907677357,0.9426627793974732,0.9552964042759962,1020.5613114833832,782.1962187290192,1050.2841091156006,594.9786822795868,586.4747440814972,725.2724184989929,816.8156728744507,718.8434910774231,770.9415953159332,586.4517562389374,903.4942536354064,1076.9163818359375,885.8137021064758,608.1813726425171,705.6218092441559,864.5688545703888,861.4873275756836,855.6461179256439,852.0018587112427,752.3764669895172,739.5825810432434,735.0817313194275,686.6438789367676,675.11838555336,635.2214512825012,570.3384556770325,558.186262845993,447.2082951068878,416.18012285232544,394.024712562561
LargeKitchenAppliances,0.5893333333333334,0.5626666666666666,0.6346666666666667,0.5946666666666667,0.6266666666666667,0.64,0.624,0.664,0.6373333333333333,0.6346666666666667,0.6693333333333333,0.64,0.648,0.656,0.6346666666666667,0.6426666666666667,0.6053333333333333,0.6586666666666666,0.6533333333333333,0.5786666666666667,0.6213333333333333,0.6293333333333333,0.6373333333333333,0.6053333333333333,0.6746666666666666,0.6026666666666667,0.64,0.6186666666666667,0.6373333333333333,0.6186666666666667,2588.418079853058,2919.8117151260376,2627.8212592601776,3390.8316402435303,2585.018711090088,4333.475177049637,3657.5461847782135,2797.3762311935425,3767.693553686142,4165.3915095329285,3394.724784851074,2577.2574214935303,3907.043967485428,3556.4185180664062,2590.0902910232544,3936.884709596634,3895.018715620041,3917.659896612168,3859.030912399292,3858.148334503174,3712.772804498673,3604.331623792648,3133.262730360031,3118.734673023224,2940.3868985176086,2860.9058797359467,2754.619670152664,2618.497717857361,2391.667112827301,2248.893348455429
Lightning2,0.7868852459016393,0.7704918032786885,0.8032786885245902,0.7540983606557377,0.7377049180327869,0.7704918032786885,0.7540983606557377,0.7540983606557377,0.7213114754098361,0.8032786885245902,0.7377049180327869,0.8032786885245902,0.7704918032786885,0.8032786885245902,0.819672131147541,0.7868852459016393,0.7540983606557377,0.7868852459016393,0.7213114754098361,0.819672131147541,0.7868852459016393,0.819672131147541,0.7049180327868853,0.8688524590163934,0.7868852459016393,0.6721311475409836,0.7540983606557377,0.7704918032786885,0.7868852459016393,0.7868852459016393,3624.66690659523,2229.7164998054504,2113.339111804962,2275.345692873001,2630.7718484401703,2071.85093164444,1929.8228085041048,1935.9768681526184,2972.365614891052,1920.871086359024,2246.432513475418,1989.0704963207245,1954.7838804721832,2326.7361369133,1936.396666765213,2870.298391342163,2877.6848618984222,2873.667781352997,2886.9684252738957,2853.4944217205048,2819.408709049225,2764.3840041160583,2703.5730628967285,2604.131582975388,2574.673659801483,2560.858261585236,2504.6481223106384,2211.478217363357,1883.8327949047089,1499.93324303627
Lightning7,0.7397260273972602,0.6986301369863014,0.6712328767123288,0.7945205479452054,0.7123287671232876,0.7397260273972602,0.6438356164383562,0.589041095890411,0.6986301369863014,0.7123287671232876,0.6438356164383562,0.6712328767123288,0.7397260273972602,0.6027397260273972,0.7397260273972602,0.726027397260274,0.6575342465753424,0.6986301369863014,0.7123287671232876,0.6712328767123288,0.684931506849315,0.7123287671232876,0.6301369863013698,0.7123287671232876,0.684931506849315,0.726027397260274,0.6164383561643836,0.7534246575342466,0.726027397260274,0.6438356164383562,2347.225346326828,3218.846829414368,2787.645885705948,2143.459718465805,2975.3491909503937,2136.1672024726868,2132.9267518520355,3637.799630403519,2500.7609779834747,3199.908881664276,2851.9351658821106,2244.472447872162,2133.470492839813,3201.5730860233307,2129.2685005664825,3196.390563726425,3178.6350479125977,3175.058757543564,3177.309681892395,3160.2768218517303,3067.495158910752,2961.7197041511536,2835.380077600479,2522.441618919373,2466.8731729984283,2358.3640253543854,2154.9562368392944,2131.6143810749054,2112.8453497886658,1810.441859960556
Mallat,0.9138592750533048,0.9705631399317406,0.9744027303754266,0.957764505119454,0.9675767918088736,0.9598976109215016,0.9667235494880546,0.9581911262798636,0.9701365187713312,0.969283276450512,0.9671501706484642,0.9598976109215016,0.9718430034129693,0.9517918088737202,0.963310580204778,0.965443686006826,0.9748293515358362,0.9645904436860068,0.9722696245733788,0.955631399317406,0.9372866894197952,0.9611774744027304,0.9534982935153584,0.959470989761092,0.9611774744027304,0.9573378839590444,0.9667235494880546,0.957764505119454,0.9650170648464164,0.9411262798634812,4984.775957584381,3851.758370876312,2639.7485525608063,3807.87734746933,5379.692242383957,2746.80740070343,4289.757079362869,6481.762617349625,3025.6971292495728,3289.1282455921173,2650.388474702835,3313.648528337478,4270.712184906006,4875.621121168137,2558.445413827896,3313.736488580704,3372.223539590836,3426.5375854969025,3300.3388905525208,3246.140789747238,2889.2953131198883,2914.6661887168884,2317.787415266037,2387.4911069869995,2085.5274040699005,2005.9174468517303,1517.4568645954132,1470.6032531261444,1111.078068733215,1329.474775314331
Meat,0.9166666666666666,0.9666666666666668,1.0,0.9666666666666668,0.9333333333333332,0.9666666666666668,0.9166666666666666,1.0,0.9333333333333332,0.9666666666666668,0.95,0.9333333333333332,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9333333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9666666666666668,0.9166666666666666,1.0,1.0,0.9666666666666668,0.95,0.9666666666666668,0.9833333333333332,0.95,1935.859925031662,1931.7888703346248,1937.2502598762512,1948.861709356308,1926.3904495239256,2178.994740009308,3003.798591852188,1985.8380346298215,2416.5802025794983,1966.7811450958247,2816.1512637138367,3151.394064426422,1943.6052210330963,2090.9698021411896,2132.1931030750275,2903.9285118579865,2889.064615011215,2891.437480211258,2890.0351507663727,2871.465024709701,2879.9859533309937,2863.173985719681,2840.914623260498,2732.7343184947968,2687.482942819596,2652.6046097278595,2416.6713531017303,2019.5881068706512,1851.9942004680636,1755.4193496704102
MedicalImages,0.6763157894736842,0.7187910643889619,0.7030223390275953,0.7082785808147175,0.709592641261498,0.6990801576872536,0.6964520367936925,0.7043363994743759,0.6872536136662286,0.6872536136662286,0.7174770039421814,0.7253613666228647,0.6885676741130092,0.7148488830486203,0.735873850197109,0.695137976346912,0.7122207621550591,0.683311432325887,0.7227332457293035,0.7017082785808147,0.7017082785808147,0.6938239159001314,0.6964520367936925,0.7109067017082786,0.6911957950065704,0.7003942181340341,0.6859395532194481,0.709592641261498,0.7227332457293035,0.7003942181340341,12838.359902381895,9981.880906820295,11629.173724651337,9984.516647815704,11559.590976715088,8593.103549003601,11464.948203325272,8610.751115083694,11661.072483062744,13254.185194253922,8584.295760154724,11114.951452970505,8573.932711839676,10038.839685678482,10194.643234729769,12292.64380311966,12120.952847480774,12172.15038228035,12287.095454216003,11010.630429267883,10989.229655742643,10873.512953042984,10749.168372392654,9839.412111520767,9469.416917562485,9369.145834445952,9347.714075565338,9379.436916828156,8244.364327669144,7911.628329277039
MiddlePhalanxOutlineAgeGroup,0.5584415584415584,0.7142857142857143,0.7792207792207793,0.7467532467532467,0.7467532467532467,0.7662337662337663,0.7207792207792207,0.7207792207792207,0.7597402597402597,0.6948051948051948,0.7077922077922078,0.7727272727272727,0.7207792207792207,0.7467532467532467,0.7402597402597403,0.7532467532467533,0.7532467532467533,0.6558441558441559,0.7207792207792207,0.6818181818181818,0.6753246753246753,0.7077922077922078,0.7207792207792207,0.7337662337662337,0.7077922077922078,0.6753246753246753,0.7662337662337663,0.6688311688311688,0.7662337662337663,0.7987012987012987,6271.365945100784,3182.438215970993,3481.4883201122284,4745.071500062943,5229.470021009445,3170.14309835434,4073.8622438907614,3178.2962069511414,3162.2678682804108,4091.8006777763367,4406.681209087372,3163.7701489925385,4433.151559114456,4267.314806938171,4102.289666414261,4726.690645933151,4711.371966838837,4748.795083761215,4724.10288310051,4680.2498388290405,4426.427131414413,3849.26793384552,3824.425805330277,3827.7572128772736,3649.090591430664,3514.5548810958862,3491.600850343704,3196.432911157608,2865.8059029579163,2261.8367207050323
